Country Group Name,Subject Descriptor,Units,Scale,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Latin America and the Caribbean,"Gross domestic product, current prices",U.S. dollars,Billions,863.57,933.17,765.73,697.02,726.13,779.26,774.96,822.52,926.50,1040.52,1162.66,1250.95,1370.47,1544.41,1763.21,1895.76,2059.16,2255.58,2270.59,2035.68,2225.52,2168.42,1921.01,1954.91,2243.34,2726.73,3200.76,3797.80,4424.54,4093.75,5107.04,5901.80,5990.43,6061.01,6005.21,5086.92,4904.34,5458.74,5319.38,5208.22,4343.46,5033.22,5734.33,6085.80,6367.05,6629.15,6921.14,7255.20
Latin America and the Caribbean,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,1602.40,1763.82,1862.31,1877.94,2021.68,2148.99,2281.67,2414.21,2523.23,2641.97,2752.98,2952.57,3116.67,3317.77,3547.14,3659.51,3866.97,4142.27,4291.41,4355.42,4616.37,4747.48,4830.75,5020.18,5465.35,5881.49,6390.90,6927.30,7338.40,7235.94,7765.00,8289.39,8579.55,8961.90,9225.93,9168.10,9313.11,9731.77,10063.18,10233.46,9607.87,10686.59,11834.61,12466.04,13025.35,13601.04,14205.60,14826.88
Latin America and the Caribbean,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,Units,11839.31,11627.46,11304.01,10748.29,10929.49,11024.18,11242.68,11380.63,11271.50,11127.88,10933.81,11152.88,11329.25,11579.02,11833.50,11740.80,11940.53,12388.01,12506.59,12323.91,12568.70,12449.44,12274.66,12356.62,12936.59,13338.93,13893.34,14485.85,14865.15,14367.05,15044.50,15556.96,15821.65,16095.07,16118.90,15997.62,15701.00,15740.67,15770.89,15598.11,14322.47,15177.05,15572.41,15714.23,15951.26,16215.11,16480.61,16679.45
Latin America and the Caribbean,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,4675.06,5024.91,5190.05,5120.83,5398.37,5633.05,5864.87,6086.04,6241.95,6414.16,6528.42,6873.57,7127.25,7455.72,7782.57,7897.07,8172.73,8617.74,8790.06,8788.41,9173.51,9299.85,9333.98,9572.24,10286.50,10929.97,11727.90,12554.10,13133.74,12789.69,13552.25,14298.81,14628.01,15110.50,15385.46,15123.91,15208.00,15740.67,16147.63,16256.43,15106.83,16673.40,18324.05,19149.76,19846.48,20549.71,21283.81,21957.42
Latin America and the Caribbean,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,11.96,11.81,11.71,11.09,11.04,10.98,11.04,10.98,10.61,10.31,9.95,10.08,9.37,9.56,9.72,9.47,9.46,9.58,9.55,9.24,9.14,8.98,8.75,8.57,8.63,8.60,8.61,8.62,8.70,8.56,8.61,8.66,8.52,8.48,8.42,8.20,8.02,7.95,7.76,7.54,7.23,7.29,7.33,7.27,7.21,7.15,7.10,7.04
Latin America and the Caribbean,Investment,Percent of GDP,,23.98,24.18,22.41,18.05,18.44,19.40,18.35,20.62,20.95,20.86,18.58,19.32,19.78,21.16,22.72,19.31,19.22,20.39,21.03,19.43,20.20,19.50,19.14,18.80,20.01,19.92,20.86,22.15,23.32,20.55,22.01,22.40,22.27,22.50,21.40,20.49,19.24,18.65,19.02,18.68,17.87,20.34,20.68,20.72,20.71,20.72,20.74,20.85
Latin America and the Caribbean,Gross national savings,Percent of GDP,,21.13,19.78,17.40,17.12,17.79,19.13,16.94,20.13,20.26,21.25,18.65,17.35,16.45,17.13,18.04,17.29,16.97,17.25,16.89,16.66,17.95,17.11,18.37,19.45,21.02,21.35,22.45,22.46,22.43,19.82,20.06,20.40,19.76,19.68,18.26,17.11,17.16,16.91,16.35,16.62,17.65,18.70,18.91,19.23,19.23,19.27,19.34,19.43
Latin America and the Caribbean,"Inflation, average consumer prices",Percent change,,52.11,54.15,64.91,94.20,101.26,118.12,95.84,138.29,251.25,332.18,476.54,142.68,195.14,278.39,284.48,41.34,20.75,12.51,9.46,9.68,8.90,6.97,6.50,9.32,6.10,5.41,4.20,4.17,6.43,4.57,4.23,5.18,4.60,4.58,4.89,5.44,5.49,6.31,6.57,7.66,6.40,9.79,14.06,11.45,8.05,6.49,6.08,5.66
Latin America and the Caribbean,"Inflation, end of period consumer prices",Percent change,,n/a,n/a,81.60,97.40,106.80,123.39,71.58,185.39,291.02,387.96,356.46,140.24,209.71,315.97,180.51,28.02,16.04,10.06,9.56,9.96,8.24,6.14,8.61,6.95,6.44,4.83,3.74,4.92,6.74,3.25,4.97,5.33,4.38,4.54,4.95,6.09,4.54,6.22,7.58,7.73,6.34,11.56,14.64,9.52,6.85,6.38,5.91,5.47
Latin America and the Caribbean,Volume of imports of goods and services,Percent change,,n/a,n/a,n/a,n/a,n/a,0.18,2.05,4.64,10.77,3.68,9.90,14.28,17.08,14.85,15.23,3.20,8.39,20.70,10.06,-4.02,13.03,0.80,-5.45,2.23,11.98,9.72,11.77,13.07,8.10,-14.91,21.10,10.48,4.08,3.40,0.48,-1.57,-2.52,5.64,4.68,-0.97,-12.71,17.49,2.52,0.17,2.28,2.80,2.93,2.82
Latin America and the Caribbean,Volume of imports of goods,Percent change,,n/a,n/a,n/a,n/a,n/a,1.33,4.43,5.68,14.54,5.52,8.81,17.37,17.24,15.92,17.40,4.13,9.22,21.53,10.60,-2.80,13.59,0.77,-5.02,2.06,12.58,9.47,12.38,13.11,9.12,-16.95,21.80,10.37,3.82,2.60,0.47,-1.55,-3.07,5.83,6.05,-1.06,-10.70,18.30,2.27,0.14,2.21,2.77,2.92,2.80
Latin America and the Caribbean,Volume of exports of goods and services,Percent change,,n/a,n/a,n/a,6.71,6.74,0.12,-0.10,4.28,10.46,5.49,3.99,3.16,7.28,8.04,10.55,13.78,7.79,10.06,6.70,3.89,9.01,1.94,1.56,4.94,10.70,7.80,5.71,2.85,0.12,-9.45,10.41,5.84,2.99,1.18,1.40,4.26,2.72,3.83,3.45,0.82,-9.35,7.91,5.22,3.22,3.61,3.57,3.42,2.97
Latin America and the Caribbean,Volume of exports of goods,Percent change,,n/a,n/a,n/a,4.10,8.13,6.02,0.66,6.70,18.20,6.76,5.03,4.68,7.83,12.58,9.94,14.04,8.63,10.59,6.57,3.65,8.97,2.28,1.25,5.05,11.44,8.06,6.01,2.48,0.24,-9.91,11.47,6.43,2.71,0.91,1.14,3.75,1.97,3.98,3.64,0.34,-5.47,6.66,4.87,2.75,3.33,3.40,3.23,2.75
Latin America and the Caribbean,Terms of trade of goods and services,Percent change,,n/a,n/a,n/a,-5.16,0.95,-5.19,-12.62,3.97,-2.79,0.20,3.12,-3.90,-3.46,3.01,3.92,4.18,1.23,3.10,-2.62,1.58,6.92,-3.56,0.52,2.57,2.46,3.54,6.50,3.54,3.71,-5.08,7.45,5.08,-1.63,-1.04,-2.58,-7.86,0.31,3.81,-0.55,-0.51,0.81,3.62,-3.02,-1.83,-0.44,-0.52,-0.19,-0.27
Latin America and the Caribbean,Terms of trade of goods,Percent change,,n/a,n/a,n/a,n/a,n/a,-4.81,-12.25,2.06,-7.16,1.41,0.13,-5.17,-6.53,0.76,6.48,6.98,1.29,2.43,-3.54,3.93,7.69,-3.44,1.66,2.69,2.33,3.61,6.58,3.93,4.30,-5.07,7.39,5.12,-1.71,-1.49,-2.70,-8.98,0.86,4.37,-0.21,-0.61,0.62,4.16,-3.32,-1.87,-0.41,-0.50,-0.23,-0.27
Latin America and the Caribbean,General government revenue,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25.91,25.56,24.76,23.97,23.56,23.33,23.76,25.51,26.06,27.48,28.17,28.55,30.59,28.40,29.82,30.21,29.87,29.54,28.36,26.42,27.10,27.05,26.80,27.05,25.76,26.82,27.48,26.82,26.74,26.52,26.47,26.52
Latin America and the Caribbean,General government total expenditure,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,29.35,29.08,29.59,28.07,26.02,26.49,26.60,28.23,27.17,28.57,29.43,29.65,31.39,32.00,33.09,32.80,32.72,32.70,33.15,32.72,32.83,32.16,31.84,31.12,34.46,31.27,31.64,31.46,30.70,29.94,29.62,29.41
Latin America and the Caribbean,General government net lending/borrowing,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-3.44,-3.52,-4.83,-4.10,-2.46,-3.16,-2.83,-2.72,-1.11,-1.09,-1.26,-1.10,-0.79,-3.60,-3.27,-2.59,-2.85,-3.16,-4.78,-6.29,-5.72,-5.10,-5.04,-4.08,-8.70,-4.45,-4.16,-4.64,-3.96,-3.42,-3.15,-2.89
Latin America and the Caribbean,General government primary net lending/borrowing,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.55,0.12,-0.49,0.46,1.69,1.13,-0.25,1.77,2.65,2.95,2.57,2.45,2.50,-0.31,-0.05,0.85,0.17,-0.16,-1.49,-2.08,-2.00,-1.29,-1.40,-0.48,-5.45,-1.02,-0.07,-0.46,0.30,0.72,0.99,1.12
Latin America and the Caribbean,General government gross debt,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,46.41,47.96,58.25,58.74,54.73,50.43,47.57,46.28,46.20,49.09,48.11,48.14,48.32,49.53,51.48,57.39,61.00,63.30,67.06,67.94,77.35,71.80,69.33,69.20,69.90,70.37,70.26,69.78
Latin America and the Caribbean,Current account balance,U.S. dollars,Billions,-28.91,-45.30,-37.62,0.28,5.82,2.18,-15.05,-5.60,-9.71,-6.80,-4.01,-23.71,-45.91,-55.96,-64.37,-37.80,-38.65,-65.54,-89.36,-55.44,-47.59,-52.46,-15.24,12.44,24.44,37.91,52.81,10.41,-39.05,-32.52,-100.07,-118.37,-150.97,-172.54,-189.94,-172.74,-102.31,-94.71,-142.05,-106.62,-8.68,-79.32,-97.56,-83.70,-87.33,-89.83,-91.65,-98.20
Latin America and the Caribbean,Current account balance,Percent of GDP,,-3.40,-4.93,-4.99,0.04,0.81,0.28,-1.96,-0.69,-1.06,-0.66,-0.35,-1.92,-3.39,-3.67,-3.70,-2.02,-1.90,-2.95,-3.99,-2.76,-2.17,-2.45,-0.80,0.64,1.10,1.40,1.66,0.28,-0.89,-0.80,-1.98,-2.03,-2.52,-2.85,-3.16,-3.40,-2.09,-1.74,-2.67,-2.05,-0.20,-1.58,-1.70,-1.38,-1.37,-1.36,-1.32,-1.35
Latin America and the Caribbean,Imports of goods and services,U.S. dollars,Billions,129.74,147.05,119.67,86.66,90.46,91.71,93.29,102.35,118.58,129.48,148.00,171.13,204.79,225.80,258.53,281.90,311.51,366.67,386.90,373.86,433.12,425.98,396.39,410.00,495.43,587.93,693.47,832.73,1007.48,785.10,1006.79,1236.01,1306.99,1344.66,1341.79,1193.15,1096.24,1198.71,1316.91,1277.11,1050.65,1414.27,1628.23,1633.62,n/a,n/a,n/a,n/a
Latin America and the Caribbean,Exports of goods and services,U.S. dollars,Billions,119.25,129.86,119.49,118.71,130.23,124.66,106.46,121.15,136.63,151.74,169.35,169.26,178.85,191.16,217.82,269.09,299.18,331.05,329.58,348.64,417.12,401.59,403.41,439.86,540.63,652.86,774.49,875.01,1013.23,799.11,998.56,1233.05,1272.24,1267.17,1244.91,1080.83,1052.79,1175.23,1268.40,1247.04,1074.23,1373.68,1575.92,1598.21,n/a,n/a,n/a,n/a
Latin America and the Caribbean,Financial account balance,U.S. dollars,Billions,-40.17,-52.36,-43.29,-2.23,0.38,-3.58,-15.53,-5.62,-9.94,-5.69,4.21,-11.32,-32.93,-47.50,-55.73,-36.27,-50.94,-85.27,-98.98,-58.88,-49.68,-64.20,-16.12,9.49,21.06,40.42,54.37,11.51,-40.56,-37.23,-112.80,-130.34,-161.29,-188.73,-196.22,-188.68,-106.54,-108.63,-160.46,-119.79,0.53,-93.25,-98.11,-85.42,n/a,n/a,n/a,n/a
Latin America and the Caribbean,"Direct investment, net",U.S. dollars,Billions,-5.64,-8.52,-6.59,-5.01,-4.06,-5.83,-3.96,-4.99,-8.36,-7.30,-7.06,-11.36,-13.21,-8.72,-23.59,-24.75,-40.32,-58.34,-62.45,-81.42,-72.06,-68.03,-51.80,-38.11,-48.24,-56.87,-29.85,-91.29,-104.10,-70.98,-104.39,-152.44,-162.19,-150.92,-140.92,-133.36,-124.81,-121.15,-148.62,-114.73,-90.89,-97.78,-106.91,-116.46,n/a,n/a,n/a,n/a
Latin America and the Caribbean,"Portfolio investment, net",U.S. dollars,Billions,-1.13,-2.39,-4.19,-0.82,-0.20,1.38,2.25,1.60,-1.23,-2.76,6.25,-14.97,-27.94,-48.32,-70.14,-4.54,-49.62,-31.59,-26.06,-4.23,-1.88,1.64,16.18,3.98,15.23,13.42,9.01,-43.24,-8.79,-28.24,-97.52,-103.30,-82.21,-98.84,-108.21,-50.77,-50.45,-39.26,-14.10,1.67,2.53,-1.72,-1.39,-1.69,n/a,n/a,n/a,n/a
Latin America and the Caribbean,"Financial derivatives, net",U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.49,1.38,3.78,-2.54,0.71,5.45,2.35,1.80,6.77,1.44,-2.91,3.94,4.10,4.89,5.72,0.81,3.51,2.55,n/a,n/a,n/a,n/a
Latin America and the Caribbean,"Other investment, net",U.S. dollars,Billions,-32.46,-40.10,-12.35,4.59,-3.97,0.63,-4.94,-7.90,6.56,3.73,-10.67,-2.22,-14.10,-11.45,48.49,-27.50,27.04,2.57,-1.35,33.00,20.59,-0.58,16.59,12.91,30.02,43.90,21.44,16.38,29.04,12.62,-0.59,11.51,21.75,46.53,6.47,22.83,50.56,30.64,-15.76,21.16,66.77,-43.72,-3.82,16.48,n/a,n/a,n/a,n/a
Latin America and the Caribbean,Change in reserves,U.S. dollars,Billions,-1.15,-1.32,-20.13,-0.96,8.85,0.27,-9.08,5.68,-6.86,0.73,15.68,17.09,22.29,21.03,-10.47,20.55,11.89,2.07,-9.52,-6.27,3.33,2.07,2.37,30.66,23.26,39.49,53.17,128.21,39.62,52.19,89.08,108.36,59.09,12.65,39.73,-28.85,21.01,17.07,13.84,-32.68,16.42,49.14,10.52,13.76,n/a,n/a,n/a,n/a
Latin America and the Caribbean,"External debt, total",U.S. dollars,Billions,225.70,280.83,322.25,336.69,351.18,358.95,376.88,417.59,405.61,404.08,434.46,451.42,470.64,508.68,557.53,616.52,646.94,678.19,761.46,789.39,799.09,808.01,807.89,841.06,843.75,791.75,851.42,975.78,1041.13,1108.63,1322.98,1488.23,1708.17,1863.88,2060.64,2049.98,2147.88,2248.45,2339.34,2401.05,2416.39,2506.11,2587.28,2673.88,n/a,n/a,n/a,n/a
Latin America and the Caribbean,"External debt, total",Percent of GDP,,23.39,32.32,59.15,67.24,67.51,66.80,60.94,80.39,82.13,100.37,59.93,54.39,53.35,59.92,39.01,35.40,32.23,31.73,35.90,40.11,37.86,37.99,46.78,42.59,36.55,29.03,26.54,25.10,27.50,25.88,25.59,27.44,29.00,32.56,37.39,45.43,43.99,42.44,47.44,47.76,55.61,51.75,46.45,45.08,n/a,n/a,n/a,n/a
Latin America and the Caribbean,"External debt, total",Percent of exports of goods and services,,195.58,223.86,278.77,291.82,276.60,296.35,368.09,357.33,306.28,273.81,263.56,276.26,273.44,277.59,266.96,238.78,224.48,212.90,240.14,234.29,194.03,203.68,199.83,190.78,155.69,120.97,109.65,111.25,102.51,138.42,132.23,120.47,134.05,146.86,165.53,189.67,204.02,191.32,184.43,192.54,224.94,182.44,164.18,167.30,n/a,n/a,n/a,n/a
Latin America and the Caribbean,"External debt, total debt service",U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,247.49,254.90,258.23,249.72,308.71,345.67,299.94,295.22,344.57,390.43,351.77,377.77,435.04,489.33,520.33,575.49,560.44,560.77,579.26,635.06,646.92,592.42,590.52,618.72,n/a,n/a,n/a,n/a
Latin America and the Caribbean,"External debt, total debt service",Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,14.20,13.53,9.93,8.13,9.77,9.86,7.28,7.34,7.91,9.03,9.74,13.29,11.84,10.83,12.18,13.00,15.13,12.43,10.85,10.66,n/a,n/a,n/a,n/a
Latin America and the Caribbean,"External debt, total debt service",Percent of exports of goods and services,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,62.29,58.53,42.74,37.05,37.93,53.10,37.89,33.40,37.19,41.66,44.62,55.36,54.85,49.28,47.04,51.90,60.77,43.56,37.99,39.30,n/a,n/a,n/a,n/a
Latin America and the Caribbean,"External debt, total debt service, interest",U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,46.80,53.38,47.73,49.42,50.10,43.94,43.69,49.07,56.58,59.56,63.25,66.41,69.12,80.09,91.41,97.60,86.29,77.34,86.86,98.54,n/a,n/a,n/a,n/a
Latin America and the Caribbean,"External debt, total debt service, interest",Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.09,1.96,1.49,1.30,1.13,1.07,0.86,0.83,0.94,0.98,1.05,1.31,1.41,1.47,1.72,1.87,1.99,1.54,1.52,1.62,n/a,n/a,n/a,n/a
Latin America and the Caribbean,"External debt, total debt service, interest",Percent of exports of goods and services,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,13.86,19.38,13.63,12.87,11.19,10.39,9.43,9.01,6.80,6.20,5.51,5.97,4.70,4.34,4.83,5.07,5.42,6.39,6.77,7.04,7.42,7.98,8.11,5.69,5.59,6.26,n/a,n/a,n/a,n/a
Latin America and the Caribbean,"External debt, total debt service, amortization",U.S. dollars,Billions,20.44,27.54,25.51,18.63,15.46,16.33,30.85,29.77,37.16,54.03,35.88,47.61,58.03,62.69,112.39,110.62,135.11,145.01,149.47,149.86,200.35,212.05,220.13,213.82,269.52,296.32,259.59,249.74,301.98,350.77,314.94,339.70,386.37,433.99,461.80,514.61,496.59,484.28,491.14,540.49,563.61,516.56,505.13,522.52,n/a,n/a,n/a,n/a
Latin America and the Caribbean,"External debt, total debt service, amortization",Percent of GDP,,2.37,2.95,3.33,2.67,2.13,2.10,3.98,3.62,4.01,5.19,3.09,3.81,4.23,4.06,6.37,5.84,6.56,6.43,6.58,7.36,9.00,9.78,11.46,10.94,12.01,10.87,8.11,6.58,6.83,8.57,6.17,5.76,6.45,7.16,7.69,10.12,10.13,8.87,9.23,10.38,12.98,10.26,8.81,8.59,n/a,n/a,n/a,n/a
Latin America and the Caribbean,"External debt, total debt service, amortization",Percent of exports of goods and services,,n/a,n/a,n/a,n/a,n/a,n/a,33.55,28.39,30.83,40.83,21.74,29.04,33.61,33.97,53.41,42.57,46.60,45.24,46.85,44.46,48.42,53.23,54.87,48.93,50.26,45.78,33.77,28.75,30.00,44.08,31.58,27.69,30.44,34.30,37.16,47.72,47.27,41.29,38.80,43.43,52.54,37.66,32.11,32.75,n/a,n/a,n/a,n/a
Middle East and Central Asia,"Gross domestic product, constant prices",Percent change,,-1.93,-0.16,0.39,0.69,0.26,1.19,2.00,-0.07,3.31,4.30,8.70,8.58,4.91,0.19,1.42,1.74,4.45,2.96,3.62,2.32,5.52,2.49,3.14,10.20,8.83,5.86,6.23,5.94,4.85,1.22,4.99,4.53,5.05,2.93,3.44,2.97,4.22,2.59,2.65,1.66,-2.70,4.49,4.95,3.61,3.54,3.61,3.66,3.74
Middle East and Central Asia,"Gross domestic product, current prices",U.S. dollars,Billions,551.43,582.45,575.41,584.84,593.46,611.78,620.47,735.41,772.06,884.26,1122.47,808.86,599.86,640.91,687.03,776.48,880.50,933.93,944.93,1065.77,1258.49,1208.27,1024.48,1164.82,1397.80,1708.68,2044.75,2443.07,3025.31,2723.96,3185.22,3766.29,3857.68,3994.52,4091.53,3649.01,3598.59,3714.63,4048.45,4191.41,4147.65,5244.78,6276.63,6406.51,6692.00,7010.45,7364.22,7749.84
Middle East and Central Asia,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,1286.50,1396.79,1448.12,1497.01,1545.31,1604.49,1649.36,1682.86,1787.46,1926.22,2183.80,2432.22,2858.39,2917.62,3018.90,3128.42,3325.57,3477.87,3721.40,3852.70,4153.88,4347.90,4565.73,5079.67,5640.27,6152.56,6724.04,7306.23,7799.30,7930.18,8418.47,8780.72,9137.02,9327.39,9480.67,8895.25,8990.16,9465.35,9941.63,10275.61,10077.93,10869.41,12204.70,13091.91,13837.07,14600.96,15421.05,16304.81
Middle East and Central Asia,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,Units,10446.58,10022.60,9485.14,9163.15,8882.95,8695.28,8521.75,8281.58,8254.87,8319.15,8511.21,8936.49,8503.45,8268.64,8180.53,8153.69,8353.91,8430.46,8576.60,8581.50,8895.14,8974.72,8828.49,9117.51,9635.85,10002.10,10389.48,10770.38,10968.75,10856.69,11151.87,11410.79,11419.14,11472.87,11597.16,11679.91,11917.21,11916.05,11970.03,11931.71,11365.28,12047.48,12406.20,12627.08,12844.99,13076.20,13317.61,13573.76
Middle East and Central Asia,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,5006.94,5266.39,5293.12,5305.58,5305.76,5339.42,5325.86,5290.67,5468.34,5739.88,6104.30,6630.43,6394.03,6382.05,6447.92,6568.81,6848.43,7022.44,7220.39,7304.95,7742.92,7972.02,7962.63,8452.11,9198.79,9830.42,10521.76,11189.94,11613.72,11568.35,12030.75,12803.39,12813.64,12800.40,12729.05,11704.90,11590.59,11916.05,12255.97,12435.29,11987.69,13235.28,14598.37,15387.68,15981.68,16571.71,17198.97,17868.98
Middle East and Central Asia,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,9.60,9.36,9.10,8.84,8.44,8.20,7.98,7.66,7.51,7.52,7.90,8.30,8.59,8.40,8.27,8.10,8.14,8.04,8.28,8.18,8.23,8.22,8.27,8.67,8.91,8.99,9.05,9.09,9.24,9.38,9.34,9.18,9.07,8.83,8.65,7.95,7.74,7.74,7.67,7.58,7.58,7.41,7.56,7.63,7.66,7.68,7.71,7.74
Middle East and Central Asia,Investment,Percent of GDP,,26.40,25.19,24.52,26.84,25.60,22.56,21.41,18.80,19.89,24.01,27.48,30.52,24.19,22.82,21.49,21.78,22.29,22.09,24.00,23.34,24.38,26.94,25.07,26.06,26.24,25.49,25.69,28.76,29.14,30.45,28.61,26.12,25.71,25.38,26.71,27.43,26.87,27.07,26.24,27.80,29.07,28.44,27.82,28.29,28.46,28.43,28.48,28.45
Middle East and Central Asia,Gross national savings,Percent of GDP,,38.26,36.39,26.39,23.73,24.77,18.88,17.17,17.96,16.83,20.40,28.12,23.87,21.07,20.34,20.08,22.71,24.22,23.96,21.27,24.65,30.87,29.60,27.93,31.23,32.33,37.08,38.28,38.54,40.23,31.34,34.13,38.06,36.59,34.54,32.46,24.18,23.62,26.15,28.76,27.76,26.32,30.23,33.86,33.04,31.81,30.68,30.03,29.41
Middle East and Central Asia,"Inflation, average consumer prices",Percent change,,11.36,10.90,9.50,8.94,7.27,6.10,11.34,14.42,11.64,9.87,6.80,13.47,16.50,35.57,35.71,25.28,12.92,8.24,6.34,5.67,3.78,3.83,4.95,5.16,5.96,7.00,8.10,10.26,12.23,7.13,6.55,9.05,9.00,8.43,6.48,5.59,5.90,7.12,9.97,7.69,10.45,12.93,13.77,13.06,8.86,7.45,6.96,6.82
Middle East and Central Asia,"Inflation, end of period consumer prices",Percent change,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,13.71,17.55,11.86,38.68,33.11,19.53,10.86,7.76,5.96,5.57,3.35,4.09,5.91,5.65,7.65,6.17,9.91,10.48,11.89,5.53,8.15,8.67,10.18,6.48,6.26,5.47,6.53,7.57,10.57,6.60,12.90,12.68,15.56,10.77,7.92,7.09,6.88,6.76
Middle East and Central Asia,Volume of imports of goods and services,Percent change,,7.95,15.33,2.09,1.44,-4.83,-10.48,-17.01,-6.34,-4.84,10.47,9.37,21.31,1.10,-3.54,-11.35,2.70,7.57,8.23,0.83,0.46,7.24,7.26,6.93,9.82,15.09,13.73,11.43,20.53,14.57,-5.22,-1.02,5.90,9.27,6.36,7.78,1.93,-0.60,2.59,0.39,-1.12,-15.39,5.42,7.41,2.44,3.55,3.46,3.15,3.82
Middle East and Central Asia,Volume of imports of goods,Percent change,,9.89,16.04,7.80,3.95,-6.96,-10.48,-14.12,-8.92,-1.53,6.81,20.03,14.14,-0.80,0.06,-7.94,6.51,4.85,5.00,5.02,-0.75,4.92,9.07,6.08,9.79,16.34,13.72,8.91,22.07,16.31,-6.14,-0.73,7.46,10.37,6.40,4.01,2.57,0.27,2.03,-1.93,-0.01,-11.90,4.95,8.65,2.24,3.53,3.58,3.73,4.45
Middle East and Central Asia,Volume of exports of goods and services,Percent change,,-10.83,5.38,-9.87,-12.68,-5.33,-8.78,8.07,3.77,6.94,9.91,12.58,6.90,10.24,10.79,1.58,2.43,2.35,5.59,1.16,0.76,8.96,2.63,1.91,14.26,10.74,9.91,6.33,7.94,5.29,-6.14,6.64,8.50,6.02,1.97,3.29,4.71,2.93,1.49,2.52,-2.50,-9.25,2.44,10.27,3.94,3.46,3.52,3.40,3.98
Middle East and Central Asia,Volume of exports of goods,Percent change,,-14.36,3.91,-14.01,-12.63,-5.70,-10.78,8.47,-2.49,9.27,13.34,14.18,7.44,13.56,10.90,-0.23,2.26,3.63,4.01,-0.27,5.81,11.99,1.63,1.66,13.96,10.73,9.01,5.06,7.42,7.57,-7.46,7.17,9.61,6.69,1.43,0.44,2.09,2.10,1.85,1.38,-4.42,-5.11,2.99,9.10,2.81,2.21,2.59,2.97,3.90
Middle East and Central Asia,Terms of trade of goods and services,Percent change,,38.06,1.03,-5.43,-8.48,0.76,-0.80,-36.23,5.49,-11.30,7.82,11.45,-7.56,-0.59,-6.86,-3.55,-3.33,11.49,-0.69,-16.57,21.67,24.89,-3.26,3.43,1.63,6.27,15.55,5.38,2.97,11.87,-16.21,6.04,12.40,-1.63,0.22,-4.43,-22.32,-5.10,8.79,9.09,-4.07,-14.73,18.60,11.54,-6.15,-5.40,-4.03,-2.88,-2.37
